Time,Horizon,Vectical
0.01,60.309995,5.42
0.01,36.069997,6.249999
0.01,11.929998,4.97
0.01,-12.489998,3.35
0.01,-36.369998,0.87
0.01,60.519998,5.459999
0.01,36.259999,6.3
0.01,12.14,5
0.01,-12.28,3.35
0.01,-36.159998,0.85
0.01,60.729996,5.51
0.01,36.489998,6.34
0.01,12.35,5.01
0.01,-12.070001,3.34
0.01,-35.949997,0.82
0.01,60.939999,5.57
0.01,36.68,6.38
0.01,12.56,5.02
0.01,-11.86,3.33
0.01,-35.739999,0.81
0.01,61.150002,5.63
0.01,36.890001,6.44
0.01,12.76,5.05
0.01,-11.65,3.34
0.01,-35.529998,0.79
0.01,61.359996,5.68
0.01,37.099999,6.49
0.01,12.97,5.08
0.01,-11.449998,3.35
0.01,-35.319997,0.76
0.01,61.549998,5.74
0.01,37.309998,6.539999
0.01,13.180001,5.11
0.01,-11.24,3.36
0.01,-35.109999,0.76
0.01,61.559998,5.79
0.01,37.309998,6.609999
0.01,13.159999,5.19
0.01,-11.24,3.43
0.01,-35.109999,0.82
0.01,61.35,5.75
0.01,37.099999,6.59
0.01,12.95,5.199999
0.01,-11.449999,3.46
0.01,-35.319997,0.85
0.01,61.140002,5.719999
0.01,36.889999,6.57
0.01,12.739999,5.21
0.01,-11.66,3.49
0.01,-35.529996,0.9
0.01,60.95,5.68
0.01,36.68,6.56
0.01,12.53,5.22
0.01,-11.869999,3.52
0.01,-35.749999,0.96
0.01,60.739997,5.64
0.01,36.47,6.539999
0.01,12.32,5.22
0.01,-12.079999,3.55
0.01,-35.96,0.99
0.01,60.529999,5.6
0.01,36.259999,6.5
0.01,12.119998,5.21
0.01,-12.290001,3.56
0.01,-36.170001,1.02
0.01,60.319995,5.57
0.01,36.059996,6.489999
0.01,11.909999,5.22
0.01,-12.51,3.59
0.01,-36.389997,1.06
0.01,60.109997,5.52
0.01,35.849996,6.45
0.01,11.7,5.23
0.01,-12.72,3.6
0.01,-36.600003,1.11
0.01,59.899999,5.48
0.01,35.640002,6.419999
0.01,11.51,5.22
0.01,-12.93,3.63
0.01,-36.810001,1.14
0.01,59.690001,5.439999
0.01,35.429994,6.4
0.01,11.280001,5.21
0.01,-13.139998,3.64
0.01,-37.03,1.17
0.01,59.479998,5.39
0.01,35.24,6.369999
0.01,11.069999,5.199999
0.01,-13.35,3.66
0.01,-37.240001,1.2
0.01,59.269999,5.36
0.01,35.01,6.35
0.01,10.86,5.23
0.01,-13.559999,3.69
0.01,-37.449999,1.25
0.01,59.059996,5.31
0.01,34.819996,6.309999
0.01,10.65,5.2
0.01,-13.77,3.7
0.01,-37.659997,1.28
0.01,58.869999,5.28
0.01,34.61,6.29
0.01,10.449999,5.21
0.01,-13.98,3.73
0.01,-37.880001,1.32
0.01,58.660001,5.24
0.01,34.399995,6.26
0.01,10.239999,5.22
0.01,-14.189999,3.74
0.01,-38.11,1.36
0.01,58.440002,5.19
0.01,34.199999,6.219999
0.01,10.049999,5.19
0.01,-14.399999,3.739999
0.01,-38.299995,1.37
0.01,58.229999,5.16
0.01,33.989999,6.21
0.01,9.82,5.2
0.01,-14.61,3.769999
0.01,-38.510003,1.42
0.01,58.020001,5.11
0.01,33.779998,6.18
0.01,9.63,5.19
0.01,-14.820001,3.78
0.01,-38.720001,1.45
0.01,57.809997,5.08
0.01,33.569997,6.149999
0.01,9.400001,5.2
0.01,-15.030001,3.81
0.01,-38.959996,1.5
0.01,57.600004,5.03
0.01,33.360004,6.11
0.01,9.190001,5.199999
0.01,-15.24,3.83
0.01,-39.169997,1.54
0.01,57.389996,4.99
0.01,33.150003,6.099999
0.01,8.989999,5.19
0.01,-15.450001,3.84
0.01,-39.380003,1.57
0.01,57.199999,4.94
0.01,32.959999,6.05
0.01,8.799999,5.18
0.01,-15.659998,3.85
0.01,-39.569997,1.6
0.01,56.990001,4.9
0.01,32.729999,6.04
0.01,8.590001,5.19
0.01,-15.870001,3.89
0.01,-39.799997,1.63
0.01,56.760001,4.85
0.01,32.519999,6
0.01,8.36,5.18
0.01,-16.080002,3.88
0.01,-40.020001,1.68
0.01,56.569995,4.82
0.01,32.320001,5.97
0.01,8.17,5.18
0.01,-16.290001,3.92
0.01,-40.229999,1.7
0.01,56.360001,4.780001
0.01,32.11,5.939999
0.01,7.94,5.17
0.01,-16.499998,3.93
0.01,-40.439999,1.74
0.01,56.149998,4.73
0.01,31.9,5.909999
0.01,7.730001,5.18
0.01,-16.71,3.95
0.01,-40.65,1.78
0.01,55.939995,4.699999
0.01,31.709998,5.88
0.01,7.539999,5.18
0.01,-16.92,3.98
0.01,-40.870001,1.82
0.01,55.730001,4.66
0.01,31.480001,5.850001
0.01,7.319999,5.17
0.01,-17.129998,3.98
0.01,-41.08,1.85
0.01,55.519998,4.61
0.01,31.290001,5.840001
0.01,7.11,5.18
0.01,-17.34,4.01
0.01,-41.289998,1.89
0.01,55.309995,4.57
0.01,31.080001,5.789999
0.01,6.9,5.16
0.01,-17.549998,4.019999
0.01,-41.499996,1.92
0.01,55.100002,4.52
0.01,30.869997,5.76
0.01,6.709999,5.15
0.01,-17.76,4.04
0.01,-41.709999,1.95
0.01,54.879998,4.48
0.01,30.659994,5.75
0.01,6.48,5.16
0.01,-17.970001,4.06
0.01,-41.919998,1.99
0.01,54.689996,4.45
0.01,30.450001,5.719999
0.01,6.29,5.16
0.01,-18.18,4.07
0.01,-42.140001,2.02
0.01,54.460002,4.4
0.01,30.250003,5.69
0.01,6.069999,5.149999
0.01,-18.39,4.09
0.01,-42.35,2.06
0.01,54.27,4.369999
0.01,30.039995,5.66
0.01,5.86,5.15
0.01,-18.6,4.1
0.01,-42.560003,2.09
0.01,54.059997,4.32
0.01,29.829997,5.609999
0.01,5.65,5.14
0.01,-18.81,4.12
0.01,-42.770001,2.13
0.01,53.849998,4.28
0.01,29.619999,5.599999
0.01,5.459999,5.16
0.01,-19,4.14
0.01,-42.979999,2.16
0.01,53.64,4.25
0.01,29.409998,5.57
0.01,5.25,5.15
0.01,-19.229998,4.17
0.01,-43.199998,2.21
0.01,53.430002,4.2
0.01,29.200002,5.54
0.01,5.02,5.15
0.01,-19.440001,4.19
0.01,-43.409996,2.25
0.01,53.219999,4.15
0.01,28.989999,5.5
0.01,4.83,5.14
0.01,-19.639999,4.19
0.01,-43.639996,2.28
0.01,53.009995,4.12
0.01,28.779998,5.49
0.01,4.61,5.14
0.01,-19.85,4.21
0.01,-43.849999,2.31
0.01,52.799997,4.08
0.01,28.570003,5.459999
0.01,4.4,5.15
0.01,-20.06,4.24
0.01,-44.059997,2.36
0.01,52.6,4.04
0.01,28.359999,5.43
0.01,4.19,5.13
0.01,-20.269998,4.26
0.01,-44.27,2.38
0.01,52.390001,4
0.01,28.149999,5.4
0.01,3.98,5.13
0.01,-20.479999,4.28
0.01,-44.479999,2.42
0.01,52.159997,3.949999
0.01,27.939998,5.37
0.01,3.77,5.14
0.01,-20.689999,4.3
0.01,-44.699998,2.47
0.01,51.97,3.91
0.01,27.739998,5.35
0.01,3.58,5.14
0.01,-20.9,4.32
0.01,-44.910001,2.51
0.01,51.760002,3.87
0.01,27.549998,5.32
0.01,3.37,5.12
0.01,-21.109998,4.33
0.01,-45.119999,2.53
0.01,51.549999,3.83
0.01,27.339998,5.29
0.01,3.15,5.13
0.01,-21.319999,4.35
0.01,-45.329997,2.57
0.01,51.34,3.78
0.01,27.109998,5.25
0.01,2.96,5.13
0.01,-21.53,4.37
0.01,-45.54,2.61
0.01,51.129997,3.76
0.01,26.920001,5.24
0.01,2.75,5.13
0.01,-21.740003,4.39
0.01,-45.749999,2.64
0.01,50.919999,3.71
0.01,26.709998,5.21
0.01,2.54,5.13
0.01,-21.949999,4.410001
0.01,-45.959997,2.68
0.01,50.710001,3.67
0.01,26.5,5.17
0.01,2.31,5.13
0.01,-22.159999,4.429999
0.01,-46.17,2.72
0.01,50.509998,3.64
0.01,26.289999,5.14
0.01,2.1,5.12
0.01,-22.350001,4.45
0.01,-46.389994,2.76
0.01,50.3,3.59
0.01,26.080001,5.13
0.01,1.91,5.12
0.01,-22.579998,4.47
0.01,-46.600002,2.81
0.01,50.089997,3.54
0.01,25.869998,5.09
0.01,1.69,5.14
0.01,-22.77,4.47
0.01,-46.81,2.83
0.01,49.879998,3.51
0.01,25.659997,5.06
0.01,1.48,5.12
0.01,-23.000002,4.51
0.01,-47.019999,2.87
0.01,49.67,3.47
0.01,25.449999,5.03
0.01,1.29,5.12
0.01,-23.209998,4.53
0.01,-47.230002,2.91
0.01,49.460002,3.43
0.01,25.239998,5.01
0.01,1.08,5.12
0.01,-23.399997,4.55
0.01,-47.44,2.95
0.01,49.249999,3.39
0.01,25.029997,4.98
0.01,0.87,5.12
0.01,-23.609996,4.55
0.01,-47.649998,2.98
0.01,49.059997,3.35
0.01,24.84,4.96
0.01,0.64,5.12
0.01,-23.819999,4.57
0.01,-47.860001,3.01
0.01,48.829997,3.31
0.01,24.610001,4.93
0.01,0.45,5.14
0.01,-24.049998,4.609999
0.01,-48.08,3.06
0.01,48.63,3.27
0.01,24.420001,4.91
0.01,0.23,5.13
0.01,-24.240003,4.63
0.01,-48.289998,3.1
0.01,48.440003,3.24
0.01,24.229997,4.89
0.01,0.04,5.13
0.01,-24.420001,4.63
0.01,-48.499997,3.14
0.01,48.23,3.2
0.01,24.019999,4.84
0.01,-0.15,5.139999
0.01,-24.63,4.66
0.01,-48.689999,3.16
0.01,48.019996,3.16
0.01,23.819999,4.84
0.01,-0.36,5.14
0.01,-24.84,4.699999
0.01,-48.899997,3.219999
0.01,47.809998,3.12
0.01,23.609996,4.789999
0.01,-0.57,5.14
0.01,-25.049999,4.699999
0.01,-49.11,3.24
0.01,47.6,3.079999
0.01,23.4,4.77
0.01,-0.78,5.14
0.01,-25.259999,4.72
0.01,-49.319998,3.28
0.01,47.380001,3.04
0.01,23.190002,4.75
0.01,-0.99,5.14
0.01,-25.47,4.74
0.01,-49.549998,3.33
0.01,47.169998,3
0.01,22.979998,4.72
0.01,-1.2,5.14
0.01,-25.680001,4.77
0.01,-49.760001,3.37
0.01,46.979996,2.96
0.01,22.770003,4.7
0.01,-1.4,5.14
0.01,-25.889999,4.79
0.01,-49.959998,3.4
0.01,46.770003,2.92
0.01,22.559999,4.66
0.01,-1.61,5.14
0.01,-26.1,4.81
0.01,-50.170002,3.43
0.01,46.56,2.88
0.01,22.349999,4.65
0.01,-1.82,5.14
0.01,-26.31,4.839999
0.01,-50.400001,3.49
0.01,46.349996,2.85
0.01,22.139998,4.61
0.01,-2.05,5.15
0.01,-26.519999,4.84
0.01,-50.609999,3.51
0.01,46.139998,2.81
0.01,21.929997,4.59
0.01,-2.24,5.15
0.01,-26.729999,4.86
0.01,-50.819998,3.550001
0.01,45.919999,2.77
0.01,21.719999,4.56
0.01,-2.45,5.13
0.01,-26.94,4.91
0.01,-51.030001,3.59
0.01,45.710001,2.73
0.01,21.510001,4.54
0.01,-2.66,5.13
0.01,-27.14,4.91
0.01,-51.239999,3.64
0.01,45.499998,2.69
0.01,21.319999,4.52
0.01,-2.86,5.14
0.01,-27.349998,4.94
0.01,-51.449997,3.68
0.01,45.29,2.65
0.01,21.089999,4.5
0.01,-3.07,5.139999
0.01,-27.559999,4.96
0.01,-51.66,3.72
0.01,45.099993,2.62
0.01,20.900002,4.46
0.01,-3.3,5.14
0.01,-27.770002,4.98
0.01,-51.849997,3.739999
0.01,44.870003,2.58
0.01,20.689999,4.43
0.01,-3.49,5.14
0.01,-27.98,5.01
0.01,-52.080002,3.8
0.01,44.649999,2.53
0.01,20.46,4.41
0.01,-3.7,5.15
0.01,-28.190001,5.03
0.01,-52.29,3.83
0.01,44.439996,2.49
0.01,20.269998,4.39
0.01,-3.91,5.15
0.01,-28.399999,5.04
0.01,-52.499998,3.87
0.01,44.249999,2.45
0.01,20.06,4.35
0.01,-4.129999,5.16
0.01,-28.61,5.06
0.01,-52.720002,3.91
0.01,44.040001,2.42
0.01,19.850001,4.33
0.01,-4.32,5.16
0.01,-28.820001,5.09
0.01,-52.940001,3.949999
0.01,43.829998,2.38
0.01,19.640001,4.31
0.01,-4.53,5.16
0.01,-29.030002,5.11
0.01,-53.139999,3.98
0.01,43.619995,2.34
0.01,19.430001,4.290001
0.01,-4.739999,5.17
0.01,-29.24,5.14
0.01,-53.350002,4.03
0.01,43.400001,2.31
0.01,19.220001,4.27
0.01,-4.95,5.17
0.01,-29.44,5.17
0.01,-53.559995,4.07
0.01,43.190002,2.27
0.01,19.01,4.25
0.01,-5.16,5.18
0.01,-29.649998,5.19
0.01,-53.769993,4.11
0.01,42.979999,2.23
0.01,18.799998,4.21
0.01,-5.37,5.18
0.01,-29.859999,5.2
0.01,-53.980001,4.14
0.01,42.790002,2.2
0.01,18.590001,4.19
0.01,-5.579999,5.19
0.01,-30.069999,5.23
0.01,-54.19,4.18
0.01,42.579999,2.16
0.01,18.38,4.17
0.01,-5.779999,5.19
0.01,-30.279998,5.25
0.01,-54.399998,4.23
0.01,42.36,2.13
0.01,18.19,4.15
0.01,-5.99,5.18
0.01,-30.489996,5.28
0.01,-54.610001,4.27
0.01,42.149997,2.08
0.01,17.98,4.11
0.01,-6.2,5.18
0.01,-30.699999,5.29
0.01,-54.819999,4.3
0.01,41.939999,2.05
0.01,17.750001,4.09
0.01,-6.410001,5.19
0.01,-30.91,5.33
0.01,-55.049999,4.36
0.01,41.730001,2.02
0.01,17.559997,4.07
0.01,-6.62,5.18
0.01,-31.119998,5.36
0.01,-55.240001,4.39
0.01,41.519997,1.97
0.01,17.349999,4.03
0.01,-6.83,5.18
0.01,-31.320001,5.37
0.01,-55.449999,4.429999
0.01,41.299999,1.93
0.01,17.139997,4.009999
0.01,-7.039999,5.19
0.01,-31.530001,5.4
0.01,-55.679994,4.47
0.01,41.09,1.88
0.01,16.930001,3.990001
0.01,-7.240001,5.2
0.01,-31.739997,5.41
0.01,-55.890002,4.509999
0.01,40.879997,1.85
0.01,16.72,3.96
0.01,-7.45,5.200001
0.01,-31.95,5.43
0.01,-56.1,4.55
0.01,40.689998,1.82
0.01,16.509998,3.94
0.01,-7.66,5.19
0.01,-32.139995,5.46
0.01,-56.289997,4.58
0.01,40.469999,1.77
0.01,16.299999,3.899999
0.01,-7.87,5.22
0.01,-32.369997,5.47
0.01,-56.520001,4.63
0.01,40.260001,1.73
0.01,16.09,3.88
0.01,-8.08,5.21
0.01,-32.58,5.5
0.01,-56.729999,4.67
0.01,40.050002,1.7
0.01,15.88,3.86
0.01,-8.29,5.21
0.01,-32.789996,5.529999
0.01,-56.939998,4.709999
0.01,39.840002,1.66
0.01,15.67,3.83
0.01,-8.499999,5.22
0.01,-32.990001,5.54
0.01,-57.150001,4.75
0.01,39.630001,1.63
0.01,15.46,3.81
0.01,-8.699999,5.23
0.01,-33.199999,5.57
0.01,-57.359999,4.8
0.01,39.41,1.6
0.01,15.25,3.789999
0.01,-8.91,5.22
0.01,-33.389998,5.6
0.01,-57.569997,4.839999
0.01,39.199999,1.55
0.01,15.04,3.759999
0.01,-9.12,5.23
0.01,-33.62,5.63
0.01,-57.78,4.87
0.01,38.989998,1.51
0.01,14.829998,3.74
0.01,-9.33,5.21
0.01,-33.830001,5.64
0.01,-57.989999,4.91
0.01,38.799999,1.47
0.01,14.64,3.7
0.01,-9.539999,5.22
0.01,-34.02,5.65
0.01,-58.199992,4.95
0.01,38.569999,1.45
0.01,14.409998,3.69
0.01,-9.75,5.25
0.01,-34.25,5.7
0.01,-58.41,5
0.01,38.369999,1.4
0.01,14.22,3.650001
0.01,-9.96,5.24
0.01,-34.439997,5.71
0.01,-58.620003,5.03
0.01,38.160001,1.35
0.01,14.009999,3.64
0.01,-10.159999,5.23
0.01,-34.640002,5.719999
0.01,-58.829997,5.060001
0.01,37.95,1.32
0.01,13.800001,3.6
0.01,-10.369999,5.24
0.01,-34.849998,5.750001
0.01,-59.04,5.11
0.01,37.729999,1.29
0.01,13.589999,3.579999
0.01,-10.579999,5.25
0.01,-35.059998,5.779999
0.01,-59.249998,5.15
0.01,37.519998,1.24
0.01,13.379999,3.55
0.01,-10.789999,5.24
0.01,-35.270002,5.790001
0.01,-59.460001,5.19
0.01,37.309998,1.21
0.01,13.169999,3.53
0.01,-11,5.25
0.01,-35.479997,5.81
0.01,-59.669995,5.23
0.01,37.119998,1.18
0.01,12.959999,3.52
0.01,-11.21,5.259999
0.01,-35.690003,5.84
0.01,-59.880003,5.27
0.01,36.900002,1.13
0.01,12.74,3.48
0.01,-11.42,5.25
0.01,-35.899996,5.85
0.01,-60.089996,5.3
0.01,36.690001,1.08
0.01,12.530001,3.43
0.01,-11.62,5.24
0.01,-36.099999,5.87
0.01,-60.299999,5.34
0.01,36.48,1.04
0.01,12.32,3.4
0.01,-11.830001,5.23
0.01,-36.310002,5.88
0.01,-60.509997,5.37
0.01,36.259999,0.99
0.01,12.109999,3.38
0.01,-12.04,5.23
0.01,-36.52,5.91
0.01,-60.739997,5.419999
0.01,36.049998,0.94
0.01,11.92,3.35
0.01,-12.25,5.22
0.01,-36.729999,5.93
0.01,-60.929994,5.46
0.01,35.84,0.9
0.01,11.690001,3.3
0.01,-12.459998,5.21
0.01,-36.939999,5.92
0.01,-61.140002,5.48
0.01,35.620004,0.84
0.01,11.500001,3.25
0.01,-12.67,5.2
0.01,-37.15,5.939999
0.01,-61.349995,5.5
0.01,35.620001,0.75
0.01,11.49,3.13
0.01,-12.67,5.08
0.01,-37.139997,5.839999
0.01,-61.339995,5.45
0.01,35.830002,0.76
0.01,11.7,3.13
0.01,-12.46,5.03
0.01,-36.929999,5.77
0.01,-61.129996,5.38
0.01,36.039998,0.77
0.01,11.890001,3.12
0.01,-12.259999,4.98
0.01,-36.719998,5.719999
0.01,-60.920003,5.32
0.01,36.250001,0.78
0.01,12.119999,3.1
0.01,-12.050002,4.95
0.01,-36.52,5.65
0.01,-60.71,5.26
0.01,36.459997,0.8
0.01,12.31,3.11
0.01,-11.840001,4.94
0.01,-36.31,5.619999
0.01,-60.499997,5.2
0.01,36.669997,0.82
0.01,12.52,3.11
0.01,-11.629999,4.89
0.01,-36.099999,5.57
0.01,-60.289998,5.14
0.01,36.890001,0.85
0.01,12.73,3.13
0.01,-11.42,4.88
0.01,-35.889993,5.519999
0.01,-60.080005,5.09
0.01,37.099999,0.87
0.01,12.94,3.12
0.01,-11.219998,4.85
0.01,-35.68,5.49
0.01,-59.859996,5.040001
0.01,37.309998,0.89
0.01,13.15,3.12
0.01,-11.009999,4.82
0.01,-35.469999,5.44
0.01,-59.649993,4.98
0.01,37.499999,0.92
0.01,13.360001,3.14
0.01,-10.8,4.81
0.01,-35.259999,5.41
0.01,-59.44,4.93
0.01,37.719996,0.94
0.01,13.57,3.13
0.01,-10.59,4.78
0.01,-35.05,5.37
0.01,-59.230002,4.880001
0.01,37.930001,0.96
0.01,13.78,3.15
0.01,-10.379999,4.769999
0.01,-34.84,5.33
0.01,-59.019999,4.83
0.01,38.140002,0.99
0.01,13.989999,3.17
0.01,-10.169999,4.739999
0.01,-34.630001,5.29
0.01,-58.81,4.78
0.01,38.35,1.03
0.01,14.200001,3.16
0.01,-9.97,4.73
0.01,-34.429996,5.26
0.01,-58.599997,4.73
0.01,38.560001,1.04
0.01,14.41,3.18
0.01,-9.76,4.7
0.01,-34.219998,5.21
0.01,-58.389994,4.679999
0.01,38.770002,1.06
0.01,14.62,3.18
0.01,-9.55,4.67
0.01,-34.010002,5.18
0.01,-58.180001,4.63
0.01,38.989998,1.1
0.01,14.829998,3.2
0.01,-9.319999,4.66
0.01,-33.799997,5.13
0.01,-57.949996,4.57
0.01,39.199999,1.12
0.01,15.04,3.21
0.01,-9.13,4.63
0.01,-33.589996,5.1
0.01,-57.759999,4.53
0.01,39.41,1.15
0.01,15.25,3.21
0.01,-8.92,4.62
0.01,-33.379998,5.07
0.01,-57.53,4.479999
0.01,39.62,1.17
0.01,15.46,3.23
0.01,-8.71,4.61
0.01,-33.169997,5.02
0.01,-57.320001,4.42
0.01,39.829999,1.21
0.01,15.67,3.25
0.01,-8.51,4.58
0.01,-32.959996,4.99
0.01,-57.109998,4.37
0.01,40.029996,1.24
0.01,15.86,3.25
0.01,-8.299999,4.579999
0.01,-32.749998,4.95
0.01,-56.909996,4.33
0.01,40.239997,1.28
0.01,16.090001,3.27
0.01,-8.089999,4.55
0.01,-32.539997,4.94
0.01,-56.679996,4.28
0.01,40.45,1.3
0.01,16.279998,3.28
0.01,-7.88,4.54
0.01,-32.330004,4.89
0.01,-56.470003,4.220001
0.01,40.660001,1.32
0.01,16.509998,3.29
0.01,-7.67,4.51
0.01,-32.119999,4.84
0.01,-56.26,4.18
0.01,40.870001,1.36
0.01,16.700001,3.3
0.01,-7.46,4.51
0.01,-31.920001,4.82
0.01,-56.049997,4.13
0.01,41.08,1.39
0.01,16.91,3.34
0.01,-7.24,4.5
0.01,-31.71,4.8
0.01,-55.839998,4.09
0.01,41.299999,1.41
0.01,17.119998,3.34
0.01,-7.05,4.489999
0.01,-31.499999,4.76
0.01,-55.63,4.03
0.01,41.510002,1.45
0.01,17.33,3.36
0.01,-6.84,4.49
0.01,-31.290001,4.73
0.01,-55.419997,3.99
0.01,41.719995,1.49
0.01,17.540001,3.38
0.01,-6.63,4.46
0.01,-31.080001,4.69
0.01,-55.209999,3.94
0.01,41.909997,1.52
0.01,17.750001,3.38
0.01,-6.42,4.45
0.01,-30.869997,4.66
0.01,-55.000001,3.899999
0.01,42.12,1.56
0.01,17.959998,3.4
0.01,-6.21,4.43
0.01,-30.68,4.63
0.01,-54.789997,3.85
0.01,42.339994,1.58
0.01,18.170002,3.42
0.01,-6,4.420001
0.01,-30.469997,4.61
0.01,-54.579999,3.799999
0.01,42.549997,1.62
0.01,18.379998,3.44
0.01,-5.79,4.42
0.01,-30.24,4.56
0.01,-54.370001,3.75
0.01,42.759996,1.66
0.01,18.590001,3.46
0.01,-5.58,4.41
0.01,-30.029999,4.53
0.01,-54.149997,3.709999
0.01,42.969999,1.68
0.01,18.780002,3.46
0.01,-5.36,4.4
0.01,-29.839998,4.51
0.01,-53.939994,3.67
0.01,43.159996,1.71
0.01,18.989999,3.5
0.01,-5.17,4.38
0.01,-29.629997,4.48
0.01,-53.729996,3.62
0.01,43.39,1.75
0.01,19.199999,3.51
0.01,-4.96,4.350001
0.01,-29.419999,4.45
0.01,-53.519998,3.58
0.01,43.599998,1.78
0.01,19.43,3.53
0.01,-4.75,4.37
0.01,-29.200002,4.42
0.01,-53.309999,3.52
0.01,43.800001,1.81
0.01,19.620001,3.549999
0.01,-4.540001,4.37
0.01,-29.01,4.4
0.01,-53.100001,3.48
0.01,44.009999,1.85
0.01,19.829999,3.57
0.01,-4.33,4.36
0.01,-28.800002,4.36
0.01,-52.889998,3.44
0.01,44.220002,1.9
0.01,20.040001,3.59
0.01,-4.12,4.34
0.01,-28.589996,4.35
0.01,-52.68,3.41
0.01,44.450002,1.93
0.01,20.27,3.62
0.01,-3.91,4.33
0.01,-28.360002,4.3
0.01,-52.45,3.35
0.01,44.639999,1.97
0.01,20.46,3.64
0.01,-3.71,4.309999
0.01,-28.169998,4.28
0.01,-52.259998,3.31
0.01,44.850002,2.01
0.01,20.670001,3.66
0.01,-3.48,4.309999
0.01,-27.959999,4.25
0.01,-52.049995,3.26
0.01,45.070001,2.03
0.01,20.879999,3.66
0.01,-3.29,4.3
0.01,-27.750001,4.23
0.01,-51.819996,3.219999
0.01,45.279999,2.06
0.01,21.089999,3.69
0.01,-3.08,4.28
0.01,-27.519999,4.180001
0.01,-51.600002,3.16
0.01,45.489997,2.11
0.01,21.3,3.71
0.01,-2.87,4.3
0.01,-27.310001,4.16
0.01,-51.389998,3.12
0.01,45.7,2.15
0.01,21.509998,3.73
0.01,-2.66,4.27
0.01,-27.1,4.13
0.01,-51.18,3.089999
0.01,45.909999,2.17
0.01,21.719999,3.759999
0.01,-2.45,4.27
0.01,-26.889999,4.11
0.01,-50.969997,3.04
0.01,46.100001,2.21
0.01,21.929997,3.78
0.01,-2.24,4.27
0.01,-26.699998,4.09
0.01,-50.760004,2.99
0.01,46.309999,2.25
0.01,22.139998,3.8
0.01,-2.03,4.27
0.01,-26.490002,4.06
0.01,-50.549996,2.95
0.01,46.529998,2.29
0.01,22.33,3.81
0.01,-1.83,4.26
0.01,-26.279999,4.02
0.01,-50.339997,2.91
0.01,46.740001,2.33
0.01,22.559999,3.85
0.01,-1.62,4.26
0.01,-26.069998,4
0.01,-50.129994,2.87
0.01,46.949994,2.37
0.01,22.77,3.88
0.01,-1.41,4.26
0.01,-25.86,3.99
0.01,-49.920001,2.83
0.01,47.160002,2.4
0.01,22.979998,3.88
0.01,-1.2,4.24
0.01,-25.63,3.95
0.01,-49.709998,2.79
0.01,47.37,2.44
0.01,23.17,3.92
0.01,-0.99,4.24
0.01,-25.439998,3.93
0.01,-49.5,2.74
0.01,47.559998,2.49
0.01,23.379999,3.95
0.01,-0.78,4.24
0.01,-25.23,3.92
0.01,-49.280001,2.7
0.01,47.790002,2.52
0.01,23.589999,3.97
0.01,-0.57,4.24
0.01,-25.019999,3.88
0.01,-49.069998,2.66
0.01,47.980004,2.56
0.01,23.8,3.98
0.01,-0.36,4.24
0.01,-24.820002,3.86
0.01,-48.859999,2.62
0.01,48.200003,2.6
0.01,24.010001,4.02
0.01,-0.15,4.24
0.01,-24.610001,3.84
0.01,-48.650001,2.58
0.01,48.409996,2.63
0.01,24.219999,4.03
0.01,0.04,4.21
0.01,-24.399998,3.809999
0.01,-48.459999,2.53
0.01,48.599998,2.66
0.01,24.410001,4.06
0.01,0.24,4.21
0.01,-24.210001,3.789999
0.01,-48.250001,2.49
0.01,48.810001,2.71
0.01,24.619999,4.08
0.01,0.45,4.220001
0.01,-24,3.77
0.01,-48.039998,2.46
0.01,49.019999,2.75
0.01,24.829997,4.13
0.01,0.68,4.220001
0.01,-23.789999,3.75
0.01,-47.829999,2.42
0.01,49.230002,2.79
0.01,25.04,4.129999
0.01,0.87,4.220001
0.01,-23.56,3.73
0.01,-47.609996,2.38
0.01,49.419999,2.83
0.01,25.249996,4.16
0.01,1.08,4.220001
0.01,-23.37,3.709999
0.01,-47.399997,2.33
0.01,49.649999,2.87
0.01,25.459997,4.2
0.01,1.29,4.220001
0.01,-23.159997,3.69
0.01,-47.190004,2.3
0.01,49.849997,2.91
0.01,25.67,4.21
0.01,1.5,4.220001
0.01,-22.949997,3.65
0.01,-46.979996,2.25
0.01,50.06,2.95
0.01,25.86,4.26
0.01,1.71,4.220001
0.01,-22.739998,3.64
0.01,-46.770003,2.22
0.01,50.270003,3
0.01,26.069998,4.26
0.01,1.92,4.220001
0.01,-22.53,3.62
0.01,-46.56,2.17
0.01,50.479996,3.03
0.01,26.3,4.290001
0.01,2.13,4.199999
0.01,-22.319999,3.589999
0.01,-46.329995,2.13
0.01,50.689995,3.07
0.01,26.499997,4.32
0.01,2.33,4.23
0.01,-22.109999,3.56
0.01,-46.119997,2.09
0.01,50.899998,3.11
0.01,26.709998,4.35
0.01,2.54,4.23
0.01,-21.9,3.54
0.01,-45.899998,2.05
0.01,51.110001,3.15
0.01,26.899998,4.37
0.01,2.75,4.21
0.01,-21.69,3.52
0.01,-45.689995,2.01
0.01,51.319999,3.2
0.01,27.110001,4.42
0.01,2.98,4.21
0.01,-21.479999,3.52
0.01,-45.479997,1.99
0.01,51.530002,3.24
0.01,27.319999,4.43
0.01,3.17,4.24
0.01,-21.269998,3.49
0.01,-45.270003,1.94
0.01,51.73,3.28
0.01,27.529997,4.46
0.01,3.38,4.22
0.01,-21.059998,3.47
0.01,-45.06,1.9
0.01,51.939998,3.32
0.01,27.74,4.51
0.01,3.59,4.220001
0.01,-20.849999,3.47
